,Stations_id,Referenzjahr,Qualitaetsniveau,Objekt_id,Phase_id,Eintrittsdatum,Eintrittsdatum_QB,Jultag,eor,Unnamed: 9
10802,04887,1984,10,215,65,19840731,1,212,eor,                                                                            
10803,04887,1985,10,215,10,19850507,1,127,eor,                                                                            
10804,04887,1985,10,215,12,19850521,1,141,eor,                                                                            
10805,04887,1985,10,215,24,19850924,1,267,eor,                                                                            
10806,04887,1985,10,215,65,19850809,1,221,eor,                                                                            
10807,04887,1986,10,215,6,19860801,1,213,eor,                                                                            
10808,04887,1986,10,215,10,19860503,1,123,eor,                                                                            
10809,04887,1986,10,215,12,19860516,1,136,eor,                                                                            
10810,04887,1986,10,215,24,19860915,1,258,eor,                                                                            
10811,04887,1986,10,215,65,19860721,1,202,eor,                                                                            
10812,04887,1987,10,215,10,19870429,1,119,eor,                                                                            
10813,04887,1987,10,215,12,19870522,1,142,eor,                                                                            
10814,04887,1987,10,215,24,19871013,1,286,eor,                                                                            
10815,04887,1988,10,215,6,19880809,1,221,eor,                                                                            
10816,04887,1988,10,215,10,19880426,1,116,eor,                                                                            
10817,04887,1988,10,215,12,19880514,1,134,eor,                                                                            
10818,04887,1988,10,215,24,19880924,1,267,eor,                                                                            
10819,04887,1988,10,215,65,19880718,1,199,eor,                                                                            
10820,04887,1989,10,215,6,19890802,1,214,eor,                                                                            
10821,04887,1989,10,215,10,19890411,1,101,eor,                                                                            
10822,04887,1989,10,215,12,19890510,1,130,eor,                                                                            
10823,04887,1989,10,215,24,19890923,1,266,eor,                                                                            
10824,04887,1989,10,215,65,19890721,1,202,eor,                                                                            
10825,04887,1990,10,215,6,19900804,1,216,eor,                                                                            
10826,04887,1990,10,215,10,19900501,1,121,eor,                                                                            
10827,04887,1990,10,215,12,19900514,1,134,eor,                                                                            
10828,04887,1990,10,215,24,19901002,1,275,eor,                                                                            
10829,04887,1990,10,215,65,19900718,1,199,eor,                                                                            
10830,04887,1991,10,215,5,19910813,1,225,eor,                                                                            
10831,04887,1991,10,215,10,19910507,1,127,eor,                                                                            
10832,04887,1991,10,215,12,19910522,1,142,eor,                                                                            
10833,04887,1991,10,215,19,19910829,1,241,eor,                                                                            
10834,04887,1991,10,215,20,19910917,1,260,eor,                                                                            
10835,04887,1991,10,215,21,19911001,1,274,eor,                                                                            
10836,04887,1991,10,215,24,19911005,1,278,eor,                                                                            
10837,04887,1991,10,215,65,19910809,1,221,eor,                                                                            
10838,04887,1991,10,215,67,19910702,1,183,eor,                                                                            
10839,04887,1992,10,215,5,19920802,1,214,eor,                                                                            
10840,04887,1992,10,215,10,19920504,1,124,eor,                                                                            
10841,04887,1992,10,215,12,19920518,1,138,eor,                                                                            
10842,04887,1992,10,215,19,19920819,1,231,eor,                                                                            
10843,04887,1992,10,215,20,19920831,1,243,eor,                                                                            
10844,04887,1992,10,215,21,19920909,1,252,eor,                                                                            
10845,04887,1992,10,215,24,19920910,1,253,eor,                                                                            
10846,04887,1992,10,215,65,19920721,1,202,eor,                                                                            
10847,04887,1992,10,215,67,19920609,1,160,eor,                                                                            
10848,04887,1993,10,215,5,19930727,1,208,eor,                                                                            
10849,04887,1993,10,215,10,19930430,1,120,eor,                                                                            
10850,04887,1993,10,215,12,19930509,1,129,eor,                                                                            
10851,04887,1993,10,215,19,19930818,1,230,eor,                                                                            
10852,04887,1993,10,215,20,19930831,1,243,eor,                                                                            
10853,04887,1993,10,215,21,19930910,1,253,eor,                                                                            
10854,04887,1993,10,215,24,19930920,1,263,eor,                                                                            
10855,04887,1993,10,215,65,19930709,1,190,eor,                                                                            
10856,04887,1993,10,215,67,19930526,1,146,eor,                                                                            
10857,04887,1994,10,215,5,19940726,1,207,eor,                                                                            
10858,04887,1994,10,215,10,19940510,1,130,eor,                                                                            
10859,04887,1994,10,215,12,19940515,1,135,eor,                                                                            
10860,04887,1994,10,215,19,19940817,1,229,eor,                                                                            
10861,04887,1994,10,215,20,19940823,1,235,eor,                                                                            
10862,04887,1994,10,215,21,19940904,1,247,eor,                                                                            
